file_path,file_id,speaker_id,label,label_name,attack_id,dataset_partition,source_dataset,duration,sample_rate
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1252766.flac,LA_D_1252766,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.0488125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1262462.flac,LA_D_1262462,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,4.58175,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1345745.flac,LA_D_1345745,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,0.881,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1365588.flac,LA_D_1365588,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.0570625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1366391.flac,LA_D_1366391,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,0.98825,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1386774.flac,LA_D_1386774,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,4.282875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1396590.flac,LA_D_1396590,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.098125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1479871.flac,LA_D_1479871,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.9833125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1496491.flac,LA_D_1496491,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,0.8201875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1519187.flac,LA_D_1519187,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.0183125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1543611.flac,LA_D_1543611,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.0335625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1567712.flac,LA_D_1567712,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.304375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1576565.flac,LA_D_1576565,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,4.12125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1611581.flac,LA_D_1611581,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.9240625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1611993.flac,LA_D_1611993,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.478,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1658555.flac,LA_D_1658555,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.69475,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1659148.flac,LA_D_1659148,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.4955,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1659731.flac,LA_D_1659731,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.3714375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1664055.flac,LA_D_1664055,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.8665,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1705054.flac,LA_D_1705054,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.959,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1708689.flac,LA_D_1708689,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.1868125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1712120.flac,LA_D_1712120,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.5725,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1734430.flac,LA_D_1734430,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,4.25175,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1766425.flac,LA_D_1766425,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.5578125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1778872.flac,LA_D_1778872,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.2536875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1813321.flac,LA_D_1813321,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,5.185625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1846103.flac,LA_D_1846103,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.8905,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1881643.flac,LA_D_1881643,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.279375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1939610.flac,LA_D_1939610,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.4401875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1941384.flac,LA_D_1941384,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.3720625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1964458.flac,LA_D_1964458,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.4396875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1988690.flac,LA_D_1988690,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,4.2708125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_1999238.flac,LA_D_1999238,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.5295,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2038901.flac,LA_D_2038901,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.0614375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2040882.flac,LA_D_2040882,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.8784375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2050794.flac,LA_D_2050794,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.84975,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2079819.flac,LA_D_2079819,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,5.58625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2104365.flac,LA_D_2104365,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.4676875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2123885.flac,LA_D_2123885,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.2958125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2131399.flac,LA_D_2131399,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,4.1069375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2136816.flac,LA_D_2136816,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.4583125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2183037.flac,LA_D_2183037,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.227375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2189641.flac,LA_D_2189641,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.3549375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2204353.flac,LA_D_2204353,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.3701875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2228641.flac,LA_D_2228641,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,5.243625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2263211.flac,LA_D_2263211,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,4.59025,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2274606.flac,LA_D_2274606,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,4.3028125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2318160.flac,LA_D_2318160,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.5449375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2346599.flac,LA_D_2346599,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.1538125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2389765.flac,LA_D_2389765,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,7.5688125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2422297.flac,LA_D_2422297,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.324,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2485725.flac,LA_D_2485725,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.2925,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2516382.flac,LA_D_2516382,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.855,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2518987.flac,LA_D_2518987,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.1295,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2598117.flac,LA_D_2598117,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.9866875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2604446.flac,LA_D_2604446,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.961875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2626325.flac,LA_D_2626325,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.05825,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2639105.flac,LA_D_2639105,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.9881875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2724699.flac,LA_D_2724699,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.37975,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2732640.flac,LA_D_2732640,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.386125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2806150.flac,LA_D_2806150,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.8730625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2860247.flac,LA_D_2860247,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.44175,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2868405.flac,LA_D_2868405,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.954375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2872359.flac,LA_D_2872359,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,8.1244375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2881179.flac,LA_D_2881179,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.8793125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2888827.flac,LA_D_2888827,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.77375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2889500.flac,LA_D_2889500,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.2773125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2901718.flac,LA_D_2901718,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.090375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2918223.flac,LA_D_2918223,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.299375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2920207.flac,LA_D_2920207,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,0.7946875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2920588.flac,LA_D_2920588,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.7146875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2958099.flac,LA_D_2958099,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.20675,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_2987481.flac,LA_D_2987481,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.0969375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3009969.flac,LA_D_3009969,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.5881875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3038598.flac,LA_D_3038598,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.651875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3046025.flac,LA_D_3046025,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,5.5165,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3104226.flac,LA_D_3104226,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.0600625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3117274.flac,LA_D_3117274,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.4278125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3119133.flac,LA_D_3119133,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,0.976875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3157175.flac,LA_D_3157175,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.1085625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3211572.flac,LA_D_3211572,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,4.537375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3217409.flac,LA_D_3217409,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.78925,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3227446.flac,LA_D_3227446,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.0958125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3232132.flac,LA_D_3232132,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.9585625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3278230.flac,LA_D_3278230,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.3259375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3313354.flac,LA_D_3313354,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.869625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3347716.flac,LA_D_3347716,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.628625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3435721.flac,LA_D_3435721,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,0.983125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3436742.flac,LA_D_3436742,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.8076875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3481326.flac,LA_D_3481326,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.8875625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3512251.flac,LA_D_3512251,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.8035,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3671224.flac,LA_D_3671224,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.2186875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3687811.flac,LA_D_3687811,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,0.919125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3695422.flac,LA_D_3695422,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,0.9456875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3713460.flac,LA_D_3713460,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.302125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3749584.flac,LA_D_3749584,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.1384375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3780178.flac,LA_D_3780178,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.8553125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3829330.flac,LA_D_3829330,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.0909375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3843488.flac,LA_D_3843488,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.784,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3870318.flac,LA_D_3870318,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.8704375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3873126.flac,LA_D_3873126,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.11225,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3949631.flac,LA_D_3949631,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.2456875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_3971956.flac,LA_D_3971956,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.739,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4007335.flac,LA_D_4007335,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.2401875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4075975.flac,LA_D_4075975,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.1123125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4087816.flac,LA_D_4087816,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,4.2629375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4102879.flac,LA_D_4102879,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.5634375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4149777.flac,LA_D_4149777,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.381375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4207134.flac,LA_D_4207134,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.908375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4259040.flac,LA_D_4259040,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.072375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4311857.flac,LA_D_4311857,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.02725,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4315355.flac,LA_D_4315355,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.7815,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4404330.flac,LA_D_4404330,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.750125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4409009.flac,LA_D_4409009,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.2966875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4498003.flac,LA_D_4498003,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.792625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4505937.flac,LA_D_4505937,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,5.379125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4565223.flac,LA_D_4565223,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.236125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4579960.flac,LA_D_4579960,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.2918125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4589187.flac,LA_D_4589187,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.0835625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4623751.flac,LA_D_4623751,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.2614375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4653609.flac,LA_D_4653609,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.8006875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4758316.flac,LA_D_4758316,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,0.9728125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4770612.flac,LA_D_4770612,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.521,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4771745.flac,LA_D_4771745,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.53825,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4788415.flac,LA_D_4788415,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.7281875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4822832.flac,LA_D_4822832,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.732625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4836452.flac,LA_D_4836452,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,6.0715625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4863244.flac,LA_D_4863244,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.5396875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4864976.flac,LA_D_4864976,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.395375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4876945.flac,LA_D_4876945,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,6.4136875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_4901474.flac,LA_D_4901474,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.7575,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5074328.flac,LA_D_5074328,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.041125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5088369.flac,LA_D_5088369,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,4.1016875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5242519.flac,LA_D_5242519,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.173,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5253814.flac,LA_D_5253814,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.9611875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5368042.flac,LA_D_5368042,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.299125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5398887.flac,LA_D_5398887,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.330125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5457188.flac,LA_D_5457188,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.675,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5484649.flac,LA_D_5484649,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.146875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5514319.flac,LA_D_5514319,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.757625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5531013.flac,LA_D_5531013,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.5309375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5571676.flac,LA_D_5571676,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.496,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5576532.flac,LA_D_5576532,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.0845,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5657789.flac,LA_D_5657789,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.0618125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5660127.flac,LA_D_5660127,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.2873125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5665100.flac,LA_D_5665100,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.273875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5668161.flac,LA_D_5668161,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.021375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5698259.flac,LA_D_5698259,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.001875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5710259.flac,LA_D_5710259,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,6.0429375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5786164.flac,LA_D_5786164,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,5.79675,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5832271.flac,LA_D_5832271,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.816625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5838098.flac,LA_D_5838098,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.410875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5856426.flac,LA_D_5856426,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.565875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5953565.flac,LA_D_5953565,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,3.280375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5975736.flac,LA_D_5975736,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.481625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_5985635.flac,LA_D_5985635,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.9956875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_6001607.flac,LA_D_6001607,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,6.837125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_6011658.flac,LA_D_6011658,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.7599375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_6016576.flac,LA_D_6016576,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.1060625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_6083224.flac,LA_D_6083224,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.9779375,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_6121156.flac,LA_D_6121156,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.835,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_6123683.flac,LA_D_6123683,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.7750625,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_6185674.flac,LA_D_6185674,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,2.009875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_6201251.flac,LA_D_6201251,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.747,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_6264799.flac,LA_D_6264799,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.7173125,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_6397450.flac,LA_D_6397450,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.6111875,16000
data\raw\development\ASVspoof2019_LA_dev\flac\LA_D_6455155.flac,LA_D_6455155,LA_0071,1,spoof,A01,development,ASVspoof2019_LA,1.1309375,16000
